,id,install_date,installed,lat,locality,locked,lon,num_bikes,num_docks,num_empty,removal_date,temporary
744,300205,2016-03-31 12:46:00,True,51.528279,"Cromer Street, Bloomsbury",False,-0.119558,12,28,16,,False
745,300204,2016-02-25 12:44:00,True,51.474567,"Lansdowne Way Bus Garage, Stockwell",False,-0.12458,25,28,3,,False
746,300203,2016-02-29 11:19:00,True,51.527566,"Melton Street, Euston",False,-0.134849,27,28,0,,False
747,300201,2016-02-29 11:47:00,True,51.524,"Coram Street, Bloomsbury",False,-0.126409,17,29,12,,False
748,300211,2016-03-01 13:39:00,True,51.5293,"Ossulston Street, Somers Town",False,-0.128279,29,30,1,,False
749,300212,2016-06-01 14:33:00,True,51.530199,"Birkenhead Street, King's Cross",False,-0.122299,21,27,6,,False
750,300202,2016-06-02 15:08:00,True,51.497698,"Kings Gate House, Westminster",False,-0.137598,17,23,5,,False
751,300248,2016-03-04 15:59:00,True,51.481121,"Sopwith Way, Battersea Park",False,-0.149035,13,30,15,,False
752,300208,2016-03-24 13:04:00,True,51.505224,"Lavington Street, Bankside",False,-0.098031,9,29,20,,False
753,300209,2016-06-02 12:05:00,True,51.47659,"Albert Square, Stockwell",False,-0.118256,20,32,11,,False
754,300238,2016-06-01 14:31:00,True,51.505409,"Southwark Street, Bankside",False,-0.098341,8,23,15,,False
755,300243,2016-03-31 08:56:00,True,51.534667,"Good's Way, King's Cross",False,-0.125078,22,27,5,,False
756,300241,2016-09-01 10:51:00,True,51.53724,"Handyside Street, King's Cross",False,-0.124807,7,27,20,,False
757,300236,2016-06-23 22:00:00,True,51.5212,"Bevington Road West, North Kensington",False,-0.208888,14,24,10,,False
758,300207,2016-04-27 11:39:00,True,51.473486,"Stockwell Roundabout, Stockwell",False,-0.122555,26,33,7,,False
759,300240,2016-07-04 15:00:00,True,51.516277,"Lincoln's Inn Fields, Holborn",False,-0.118272,8,28,20,,False
760,300237,2016-06-03 09:40:00,True,51.506725,"Tate Modern, Bankside",False,-0.098807,1,30,29,,False
761,300228,2016-07-26 14:16:00,True,51.505703,"Westferry Circus, Canary Wharf",False,-0.027772,29,36,7,,False
762,300217,2016-07-20 10:00:00,True,51.548731,"Here East North, Queen Elizabeth Olympic Park",False,-0.022606,26,28,1,,False
763,300224,2016-07-04 11:12:00,True,51.487807,"New Spring Gardens Walk, Vauxhall",False,-0.122759,37,37,0,,False
764,300245,2016-06-02 13:21:00,True,51.471433,"Clapham Road, Lingham Street, Stockwell",False,-0.12367,23,30,7,,False
765,300231,2016-05-04 11:28:00,True,51.500089,"Lambeth Palace Road, Waterloo",False,-0.116628,19,35,16,,False
766,300219,2017-03-09 13:16:00,True,51.546532,"Here East South, Queen Elizabeth Olympic Park",False,-0.020597,10,28,18,,False
767,300232,2016-06-03 11:19:00,True,51.481335,"Riverlight South, Nine Elms",False,-0.138212,23,26,3,,False
768,300249,2016-05-19 13:21:00,True,51.503127,"One Tower Bridge, Bermondsey",False,-0.078655,9,13,4,,False
769,300246,2016-10-13 13:02:00,True,51.50621,"Belvedere Road 2, South Bank",False,-0.114842,25,38,13,,False
770,300239,2016-12-15 13:19:00,True,51.492807,"Victory Place, Walworth",False,-0.091938,14,24,9,,False
771,300221,2017-02-17 12:52:00,True,51.483507,"Battersea Power Station, Battersea Park",False,-0.147714,5,26,21,,False
772,300242,2017-07-20 13:48:00,True,51.496863,"Allington street, Westminster",False,-0.142943,22,28,5,,False
773,300226,2016-01-04 11:28:00,True,51.544836,"Copper Box Arena, Queen Elizabeth Olympic Park",False,-0.019524,10,33,23,,False
